Code,Year,Transport,Forestry,Energy,Other sources,"Agriculture, Land Use & Forestry",Waste,Residential & commercial,Industry,Agriculture,Share of global cumulative CO₂ emissions (%),Entity,Per capita CO₂ emissions (tonnes per capita),GDP per capita (2011 int-$) ($),Total population (Gapminder),Country Size Category,countryname,system,System Category
CUB,1992,2148.9573,-34984.5665,14776.0276,0,-34797,0,3577.481,978.6241,0,0.108,Cuba,2.913,4777,10727088,1,Cuba,Assembly-Elected President,1
CUB,1993,1699.5259,-34989.4013,15304.3856,0,-34797,0,2869.6949,972.0445,0,0.108,Cuba,2.72,3668,10790686,1,Cuba,Assembly-Elected President,1
CUB,1994,1636.2954,-34994.0681,17120.2887,0,-34797,0,2883.4653,967.2107,0,0.109,Cuba,2.969,3637,10847842,1,Cuba,Assembly-Elected President,1
CUB,1995,1774.9426,-34998.5757,18564.7714,0,-34797,0,2918.9961,1141.2906,0,0.109,Cuba,2.356,3810,10900795,1,Cuba,Assembly-Elected President,1
CUB,1996,1895.9553,-35002.932,18954.7913,0,-34797,0,3228.6231,1135.4933,0,0.11,Cuba,2.461,4251,10949206,1,Cuba,Assembly-Elected President,1
CUB,1997,2195.4829,-35007.1444,20241.6013,0,-34797,0,3215.1128,1240.0514,0,0.109,Cuba,2.236,4401,10992290,1,Cuba,Assembly-Elected President,1
CUB,1998,2100.6622,-35011.2201,21071.0173,0,-34797,0,2916.796,1219.1653,0,0.109,Cuba,2.213,4310,11031429,1,Cuba,Assembly-Elected President,1
CUB,1999,2022.3163,-35015.1656,20317.3867,0,-34797,0,3010.4081,1230.5533,0,0.109,Cuba,2.278,4492,11068382,1,Cuba,Assembly-Elected President,1
CUB,2000,1930,-35018.9869,20833,0,-34797,0,3220,1138.63,0,0.109,Cuba,2.337,4882,11104313,1,Cuba,Assembly-Elected President,1
CUB,2001,1900,-32706.6667,20648,0,-32707,0,2920,988.75,0,0.109,Cuba,2.273,5061,11140168,1,Cuba,Assembly-Elected President,1
CUB,2002,3215,-32706.6667,23034,0,-32707,0,3290,977.56,0,0.109,Cuba,2.324,5133,11175434,1,Cuba,Assembly-Elected President,1
CUB,2003,1980,-32706.6667,24065,0,-32707,0,3420,977.98,0,0.108,Cuba,2.264,5201,11208029,1,Cuba,Assembly-Elected President,1
CUB,2004,969,-32706.6667,23167,0,-32707,0,3510,819.47,0,0.108,Cuba,2.217,5170,11234970,1,Cuba,Assembly-Elected President,1
CUB,2005,905,-32706.6667,22006,0,-32707,0,3650,834.5,0,0.107,Cuba,2.303,5248,11254242,1,Cuba,Assembly-Elected President,1
CUB,2006,819,37693.3333,21169,0,37693,0,3950,914.91,0,0.107,Cuba,2.424,5923,11265124,1,Cuba,Assembly-Elected President,1
CUB,2007,844,37693.3333,21312,0,37693,0,4210,962.33,0,0.106,Cuba,2.368,6054,11268687,1,Cuba,Assembly-Elected President,1
CUB,2008,917,37693.3333,26514,0,37693,0,3970,947.93,0,0.106,Cuba,2.69,6336,11266905,1,Cuba,Assembly-Elected President,1
CUB,2009,666,37693.3333,37361,0,37693,0,2970,929.64,0,0.106,Cuba,2.639,6476,11262628,1,Cuba,Assembly-Elected President,1
CUB,2010,658,37693.3333,35801,0,37693,0,2890,989.26,0,0.106,Cuba,3.383,6697,11257979,1,Cuba,Assembly-Elected President,1
CYP,1990,1177.9886,-66.3667,2548.669,0,-66,0,184.4891,525.3698,0,0.01,Cyprus,6.027,18897,766663,0,Cyprus,Presidential,0
CYP,1991,1176.3787,-66.3667,3104.0402,0,-66,0,184.4891,528.6984,0,0.01,Cyprus,6.525,18551,783189,0,Cyprus,Presidential,0
CYP,1992,1324.8772,-66.3667,3238.2733,0,-66,0,218.0435,530.6582,0,0.011,Cyprus,6.845,19755,800707,0,Cyprus,Presidential,0
CYP,1993,1344.0957,-66.3667,3421.4289,0,-66,0,204.4607,514.5811,0,0.011,Cyprus,6.998,19418,818858,0,Cyprus,Presidential,0
CYP,1994,1397.5215,-66.3667,3765.7913,0,-66,0,204.8308,496.8272,0,0.011,Cyprus,7.144,20144,837205,0,Cyprus,Presidential,0
CYP,1995,1483.7848,-66.3667,3597.816,0,-66,0,207.4725,483.3061,0,0.012,Cyprus,6.839,21744,855424,0,Cyprus,Presidential,0
CYP,1996,1532.811,-66.3667,3850.8933,0,-66,0,210.4834,474.1781,0,0.012,Cyprus,7.053,21686,873277,0,Cyprus,Presidential,0
CYP,1997,1600.0558,-66.3667,3887.6912,0,-66,0,219.1488,434.5295,0,0.012,Cyprus,7.058,21929,890758,0,Cyprus,Presidential,0
CYP,1998,1679.7096,-66.3667,3957.778,0,-66,0,216.8752,553.3194,0,0.013,Cyprus,7.241,22796,908059,0,Cyprus,Presidential,0
CYP,1999,1721.5364,-66.3667,4191.8995,0,-66,0,208.5778,531.5257,0,0.013,Cyprus,7.397,23631,925504,0,Cyprus,Presidential,0
CYP,2000,1740,-66.3667,4361.0009,0,-66,0,228,626.498,0,0.014,Cyprus,7.527,24719,943294,0,Cyprus,Presidential,0
CYP,2001,1800,-121.0827,4183.0009,0,-114,0,228,613.28,0,0.014,Cyprus,7.258,25335,961482,0,Cyprus,Presidential,0
CYP,2002,1780,-121.156,4346.0009,0,-114,0,252,640.452,0,0.014,Cyprus,7.329,25897,979874,0,Cyprus,Presidential,0
CYP,2003,1890,-121.2291,4906.0008,0,-114,0,265,716.203,0,0.015,Cyprus,7.599,26218,998134,0,Cyprus,Presidential,0
CYP,2004,1660,-121.3019,5006.5002,0,-114,0,239,733.904,0,0.015,Cyprus,7.7,27052,1015806,1,Cyprus,Presidential,0
CYP,2005,2010,-121.3746,4480,0,-114,0,536,775.666,0,0.015,Cyprus,7.746,27658,1032562,1,Cyprus,Presidential,0
CYP,2006,1850,-400.1859,4580,0,-388,0,445,768.827,0,0.015,Cyprus,7.795,28427,1048272,1,Cyprus,Presidential,0
CYP,2007,1960,-400.6349,4760,0,-388,0,417,799.96,0,0.016,Cyprus,7.953,29170,1063027,1,Cyprus,Presidential,0
CYP,2008,1940,-401.0839,4910,0,-388,0,367,798.06,0,0.016,Cyprus,7.97,29546,1077001,1,Cyprus,Presidential,0
CYP,2009,1940,-401.533,4773,0,-388,0,399,808.85,0,0.016,Cyprus,7.622,28253,1090473,1,Cyprus,Presidential,0
CYP,2010,1980,-401.982,4525,0,-388,0,336,892.65,0,0.016,Cyprus,7.19,27887,1103647,1,Cyprus,Presidential,0
DNK,1990,10475.1414,-1100,32134.4321,0,606,0,8724.5468,1179.481,0,0.318,Denmark,10.546,33155,5141034,1,Denmark,Parliamentary,2
DNK,1991,11093.2168,-1100,41666.5382,0,606,0,9017.5474,1348.1541,0,0.317,Denmark,12.574,33530,5155038,1,Denmark,Parliamentary,2
DNK,1992,11052.493,-1100,36487.5638,0,606,0,8279.3059,1484.6362,0,0.316,Denmark,11.408,34074,5172040,1,Denmark,Parliamentary,2
DNK,1993,11329.84,-1100,37876.2357,0,606,0,8890.1471,1493.8542,0,0.315,Denmark,11.788,33964,5191370,1,Denmark,Parliamentary,2
DNK,1994,11784.5129,-1100,41973.9077,0,606,0,8145.0857,1535.6997,0,0.314,Denmark,12.511,35654,5212071,1,Denmark,Parliamentary,2
DNK,1995,11891.8268,-1100,38434.7324,0,606,0,8176.9957,1515.3475,0,0.313,Denmark,11.877,36543,5233364,1,Denmark,Parliamentary,2
DNK,1996,12025.3359,-1100,50840.1139,0,606,0,8829.337,1660.4936,0,0.313,Denmark,14.36,37391,5255213,1,Denmark,Parliamentary,2
DNK,1997,12153.4933,-1100,41622.7072,0,606,0,8070.6155,1802.5893,0,0.312,Denmark,12.519,38450,5277572,1,Denmark,Parliamentary,2
DNK,1998,12207.3931,-1100,37917.3368,0,606,0,7785.355,1816.6109,0,0.311,Denmark,11.661,39160,5299649,1,Denmark,Parliamentary,2
DNK,1999,12255.9691,-1100,35070.0611,0,606,0,7583.0746,1723.6141,0,0.309,Denmark,11.13,40181,5320488,1,Denmark,Parliamentary,2
DNK,2000,12019,-1100,31483.2,0,606,0,6930,1732.633,0,0.307,Denmark,10.29,41548,5339501,1,Denmark,Parliamentary,2
DNK,2001,12076.9,-1288.312,32978.1,0,1705,0,7040,1750.723,0,0.305,Denmark,10.543,41740,5356055,1,Denmark,Parliamentary,2
DNK,2002,12242.8,-1300.6633,32641.34,0,1705,0,6740,1734.558,0,0.303,Denmark,10.445,41801,5370507,1,Denmark,Parliamentary,2
DNK,2003,12724.7,-1313.2537,37785.34,0,1705,0,6730,1630.529,0,0.301,Denmark,11.376,41850,5384487,1,Denmark,Parliamentary,2
DNK,2004,12911.6,-1326.0903,31982.34,0,1709,0,6460,1769.144,0,0.299,Denmark,10.317,42856,5400280,1,Denmark,Parliamentary,2
DNK,2005,13210.5,-1339.1802,28396.36,0,1705,0,6330,1697.433,0,0.295,Denmark,9.622,43736,5419444,1,Denmark,Parliamentary,2
DNK,2006,13315.5,-859.8291,36307.87,0,974,0,6170,1735.328,0,0.293,Denmark,11.037,45299,5442644,1,Denmark,Parliamentary,2
DNK,2007,13934,-859.1859,31304.38,0,972,0,5720,1773.438,0,0.29,Denmark,10.11,45508,5469130,1,Denmark,Parliamentary,2
DNK,2008,13491,-858.5561,28981.1,0,974,0,5650,1749.938,0,0.287,Denmark,9.437,45010,5497312,1,Denmark,Parliamentary,2
DNK,2009,12747,-857.9391,28064.36,0,972,0,5530,1727.538,0,0.284,Denmark,8.941,42573,5524874,1,Denmark,Parliamentary,2
DNK,2010,12597,-857.3346,28138.8,0,972,0,6050,1904.948,0,0.28,Denmark,8.974,43178,5550142,1,Denmark,Parliamentary,2
DJI,1990,183.8043,0,527.9309,0,0,0,447.2085,0.4311,0,0.001,Djibouti,0.542,2127,562290,0,Djibouti,Presidential,0
DJI,1991,167.4536,0,568.5925,0,0,0,511.2985,0.4441,0,0.001,Djibouti,0.511,1863,581641,0,Djibouti,Presidential,0
DJI,1992,164.615,0,496.7971,0,0,0,426.773,0.4517,0,0.001,Djibouti,0.504,1990,594437,0,Djibouti,Presidential,0
DJI,1993,169.8234,0,497.2508,0,0,0,424.3694,0.4562,0,0.001,Djibouti,0.501,2136,603534,0,Djibouti,Presidential,0
DJI,1994,163.8783,0,517.7669,0,0,0,420.5685,0.4615,0,0.001,Djibouti,0.482,2037,613219,0,Djibouti,Presidential,0
DJI,1995,171.1005,0,501.2991,0,0,0,476.8388,0.4702,0,0.001,Djibouti,0.476,2127,626537,0,Djibouti,Presidential,0
DJI,1996,170.4334,0,514.9899,0,0,0,434.1733,0.4832,0,0.001,Djibouti,0.482,1964,644434,0,Djibouti,Presidential,0
DJI,1997,175.6252,0,547.9982,0,0,0,485.0476,0.4995,0,0.001,Djibouti,0.499,1971,665755,0,Djibouti,Presidential,0
DJI,1998,187.3779,0,806.6702,0,0,0,212.3314,0.5177,0,0.001,Djibouti,0.47,1877,688940,0,Djibouti,Presidential,0
DJI,1999,194.996,0,838.6561,0,0,0,143.9736,0.5357,0,0.001,Djibouti,0.457,1843,711573,0,Djibouti,Presidential,0
DJI,2000,180.0998,0,770,0,0,0,200,0.5518,0,0.001,Djibouti,0.474,1802,731930,0,Djibouti,Presidential,0
DJI,2001,182.5,0,781,0,0,0,487,0.5659,0,0.001,Djibouti,0.505,1776,749604,0,Djibouti,Presidential,0
DJI,2002,179.025,0,772,0,0,0,230,0.5788,0,0.001,Djibouti,0.536,1762,765283,0,Djibouti,Presidential,0
DJI,2003,183.624,0,805,0,0,0,284,0.5905,0,0.001,Djibouti,0.554,1886,779640,0,Djibouti,Presidential,0
DJI,2004,188.022,0,843,0,0,0,243,0.6021,0,0.001,Djibouti,0.532,2041,793738,0,Djibouti,Presidential,0
DJI,2005,198.52,0,887,0,0,0,233,0.6127,0,0.001,Djibouti,0.523,2078,808367,0,Djibouti,Presidential,0
DJI,2006,199.918,0,890,0,0,0,213,0.6242,0,0.001,Djibouti,0.515,2297,823682,0,Djibouti,Presidential,0
DJI,2007,206.916,0,922,0,0,0,440,0.6349,0,0.001,Djibouti,0.568,2359,839453,0,Djibouti,Presidential,0
DJI,2008,214.114,0,958,0,0,0,466,0.6455,0,0.001,Djibouti,0.608,2435,855636,0,Djibouti,Presidential,0
DJI,2009,219.212,0,982,0,0,0,544,0.6561,0,0.001,Djibouti,0.55,2502,872090,0,Djibouti,Presidential,0
DJI,2010,224.41,0,1005,0,0,0,621,0.6667,0,0.001,Djibouti,0.611,2534,888716,0,Djibouti,Presidential,0
ECU,1990,6882.6781,1730.6469,5783.5103,0,42437,0,2168.7616,851.3057,0,0.04,Ecuador,1.645,7194,10260587,1,Ecuador,Presidential,0
ECU,1991,7288.4452,1748.7457,6133.3059,0,42437,0,2035.4443,839.5505,0,0.041,Ecuador,1.575,7481,10493498,1,Ecuador,Presidential,0
ECU,1992,7103.751,1767.0691,6648.2507,0,42437,0,1862.2199,953.6273,0,0.042,Ecuador,2.079,7661,10725281,1,Ecuador,Presidential,0
ECU,1993,7199.3492,1785.6212,6093.7186,0,42437,0,1904.8682,987.6726,0,0.044,Ecuador,2.209,7669,10953182,1,Ecuador,Presidential,0
ECU,1994,7330.6701,1804.4063,7402.2966,0,42437,0,2178.5058,1104.4439,0,0.044,Ecuador,1.218,7807,11173647,1,Ecuador,Presidential,0
ECU,1995,7458.2406,1823.4289,8855.4765,0,42437,0,2369.3077,1034.4744,0,0.046,Ecuador,1.995,7804,11384506,1,Ecuador,Presidential,0
ECU,1996,8694.5913,1842.6935,9198.382,0,42437,0,2304.9501,1332.8938,0,0.047,Ecuador,2.069,7759,11584074,1,Ecuador,Presidential,0
ECU,1997,8912.7007,1862.2047,9595.4952,0,42437,0,2274.9772,1271.338,0,0.048,Ecuador,1.539,7912,11774005,1,Ecuador,Presidential,0
ECU,1998,8924.9989,1881.9673,9357.4273,0,42437,0,2325.5289,1136.5153,0,0.049,Ecuador,1.845,7996,11959586,1,Ecuador,Presidential,0
ECU,1999,8052.3919,1901.9863,8114.9678,0,42437,0,2104.0538,1006.5809,0,0.05,Ecuador,1.732,7482,12148188,1,Ecuador,Presidential,0
ECU,2000,9397.7,1922.2665,8064,0,42437,0,2160,1202.612,0,0.051,Ecuador,1.639,7455,12345023,1,Ecuador,Presidential,0
ECU,2001,10128.7,-510.5461,8164,0,33883,0,2150,1243.548,0,0.052,Ecuador,1.797,7642,12552036,1,Ecuador,Presidential,0
ECU,2002,11707.2,-513.491,9457,0,33883,0,2320,1264.855,0,0.053,Ecuador,1.907,7833,12767415,1,Ecuador,Presidential,0
ECU,2003,11488.78,-516.47,9551,0,33883,0,2450,1296.141,0,0.054,Ecuador,2.028,7894,12987992,1,Ecuador,Presidential,0
ECU,2004,10908.78,-519.4839,9870,0,33883,0,2660,1426.677,0,0.055,Ecuador,2.148,8354,13208869,1,Ecuador,Presidential,0
ECU,2005,10498.78,-522.5331,11053,0,33883,0,3130,1508.104,0,0.056,Ecuador,2.202,8607,13426402,1,Ecuador,Presidential,0
ECU,2006,11618.78,-525.6183,11692,0,33883,0,3170,1649.1,0,0.057,Ecuador,2.065,8822,13639708,1,Ecuador,Presidential,0
ECU,2007,12838.78,-528.7402,10750,0,33883,0,3400,1750.027,0,0.058,Ecuador,2.243,8876,13849721,1,Ecuador,Presidential,0
ECU,2008,11622.93,-531.8993,10962,0,33883,0,3310,1572.624,0,0.059,Ecuador,2.342,9295,14056740,1,Ecuador,Presidential,0
ECU,2009,13210.975,-535.0965,12179,0,33883,0,3150,1578.75,0,0.061,Ecuador,2.453,9208,14261566,1,Ecuador,Presidential,0
ECU,2010,13250.975,-538.3323,13619,0,33883,0,3220,1734.207,0,0.062,Ecuador,2.439,9392,14464739,1,Ecuador,Presidential,0
EGY,1990,15880.8091,-547.4333,55809.1349,0,-547,0,9489.2669,8307.4623,0,0.175,Egypt,1.322,6725,56843275,1,Egypt,Assembly-Elected President,1
EGY,1991,16604.2018,-547.4333,55069.5742,0,-547,0,9030.4335,10207.1606,0,0.18,Egypt,1.339,6822,57952386,1,Egypt,Assembly-Elected President,1
EGY,1992,17235.1514,-547.4333,57430.5976,0,-547,0,8871.0756,10015.4988,0,0.185,Egypt,1.353,6909,59004372,1,Egypt,Assembly-Elected President,1
EGY,1993,17918.6929,-547.4333,59569.9,0,-547,0,7919.9336,8598.5242,0,0.191,Egypt,1.519,7059,60020423,1,Egypt,Assembly-Elected President,1
EGY,1994,19626.5833,-547.4333,51496.6845,0,-547,0,9112.9504,9242.8808,0,0.195,Egypt,1.364,7197,61032081,1,Egypt,Assembly-Elected President,1
EGY,1995,20805.4701,-547.4333,54761.1267,0,-547,0,9745.6169,9563.6364,0,0.201,Egypt,1.501,7399,62063810,1,Egypt,Assembly-Elected President,1
EGY,1996,22024.776,-547.4333,57953.9118,0,-547,0,9992.2367,11687.3621,0,0.207,Egypt,1.57,7642,63120498,1,Egypt,Assembly-Elected President,1
EGY,1997,23609.9748,-547.4333,61848.9084,0,-547,0,10806.1842,12057.7989,0,0.213,Egypt,1.634,7882,64199588,1,Egypt,Assembly-Elected President,1
EGY,1998,26186.804,-547.4333,63630.8829,0,-547,0,11514.6306,12517.7912,0,0.22,Egypt,1.813,8091,65309201,1,Egypt,Assembly-Elected President,1
EGY,1999,27814.7819,-547.4333,66924.5817,0,-547,0,10668.6393,13899.5354,0,0.227,Egypt,1.826,8332,66457136,1,Egypt,Assembly-Elected President,1
EGY,2000,28630,-547.4333,70934,0,-547,0,11000,14206.44,0,0.235,Egypt,2.02,8632,67648419,1,Egypt,Assembly-Elected President,1
EGY,2001,27660,-583.7333,72695.1,0,-584,0,11300,15242.65,0,0.241,Egypt,1.76,8833,68888032,1,Egypt,Assembly-Elected President,1
EGY,2002,28560,-583.7333,82983.5,0,-584,0,11700,16355.17,0,0.247,Egypt,1.751,8904,70174632,1,Egypt,Assembly-Elected President,1
EGY,2003,30110,-583.7333,88366.9,0,-584,0,11600,15486.59,0,0.255,Egypt,1.998,8960,71498433,1,Egypt,Assembly-Elected President,1
EGY,2004,30720,-583.7333,91753.5,0,-584,0,14400,16352.12,0,0.261,Egypt,2,9094,72844998,1,Egypt,Assembly-Elected President,1
EGY,2005,30220,-583.7333,102788.5,0,-584,0,17600,17770.54,0,0.269,Egypt,2.176,9291,74203215,1,Egypt,Assembly-Elected President,1
EGY,2006,32640,-218.5333,108108.6,0,-219,0,18100,19182.06,0,0.277,Egypt,2.283,9618,75568453,1,Egypt,Presidential,0
EGY,2007,36450,-218.5333,110846.2,0,-219,0,19700,19078.59,0,0.285,Egypt,2.375,10070,76941572,1,Egypt,Presidential,0
EGY,2008,35970,-218.5333,110516.3,0,-219,0,20500,19618.01,0,0.294,Egypt,2.451,10437,78323298,1,Egypt,Presidential,0
EGY,2009,38480,-218.5333,105439.3,0,-219,0,22000,22001.44,0,0.302,Egypt,2.505,10669,79716203,1,Egypt,Presidential,0
EGY,2010,36430,-218.5333,109191.4,0,-219,0,23000,23631.86,0,0.31,Egypt,2.408,10985,81121077,1,Egypt,Presidential,0
SLV,1990,1267.5312,50.0919,677.9734,0,871,0,167.1484,292.7784,0,0.007,El Salvador,0.478,4677,5332842,1,El Salvador,Presidential,0
SLV,1991,1380.9473,51.2905,1233.4796,0,871,0,175.6738,314.42,0,0.007,El Salvador,0.595,4764,5413269,1,El Salvador,Presidential,0
SLV,1992,1598.8274,52.5182,1370.7107,0,871,0,203.7511,340.8882,0,0.008,El Salvador,0.615,5037,5498489,1,El Salvador,Presidential,0
SLV,1993,1748.9619,53.7758,1597.5997,0,871,0,237.2975,300.0204,0,0.008,El Salvador,0.692,5359,5584047,1,El Salvador,Presidential,0
SLV,1994,1862.4579,55.0646,2040.1247,0,871,0,244.7329,406.6363,0,0.008,El Salvador,0.828,5619,5663820,1,El Salvador,Presidential,0
SLV,1995,2117.0864,56.3857,2205.3343,0,871,0,313.2699,403.8159,0,0.008,El Salvador,0.895,5886,5733401,1,El Salvador,Presidential,0
SLV,1996,2099.3624,57.7403,1623.1833,0,871,0,279.1084,415.2471,0,0.009,El Salvador,0.806,5896,5791403,1,El Salvador,Presidential,0
SLV,1997,2134.1904,59.1297,2333.2719,0,871,0,427.115,442.8355,0,0.009,El Salvador,0.955,6067,5839103,1,El Salvador,Presidential,0
SLV,1998,2291.2164,60.5554,2476.568,0,871,0,462.6126,459.5861,0,0.009,El Salvador,1.005,6212,5878097,1,El Salvador,Presidential,0
SLV,1999,2606.819,62.0187,2126.3773,0,871,0,432.4152,439.7917,0,0.01,El Salvador,0.977,6341,5911094,1,El Salvador,Presidential,0
SLV,2000,2530,63.5211,2218.2008,0,871,0,437,448.003,0,0.01,El Salvador,0.978,6409,5940305,1,El Salvador,Presidential,0
SLV,2001,2540,52.4132,2348.2008,0,875,0,453,490.138,0,0.01,El Salvador,1.006,6481,5966027,1,El Salvador,Presidential,0
SLV,2002,2470,53.8448,2470.9008,0,875,0,400,545.752,0,0.011,El Salvador,1.015,6613,5988233,1,El Salvador,Presidential,0
SLV,2003,2680,55.3172,2518.5008,0,875,0,515,570.275,0,0.011,El Salvador,1.097,6744,6008523,1,El Salvador,Presidential,0
SLV,2004,2840,56.8321,2388.5008,0,875,0,504,515.559,0,0.011,El Salvador,1.06,6851,6028792,1,El Salvador,Presidential,0
SLV,2005,2920,58.3915,2458.5009,0,875,0,521,459.322,0,0.012,El Salvador,1.07,7070,6050513,1,El Salvador,Presidential,0
SLV,2006,2790,55.2506,2390.9009,0,834,0,618,530.486,0,0.012,El Salvador,1.129,7329,6074487,1,El Salvador,Presidential,0
SLV,2007,2770,56.7056,3130.9009,0,834,0,491,522.269,0,0.012,El Salvador,1.146,7596,6100868,1,El Salvador,Presidential,0
SLV,2008,2770,58.2033,2990.9009,0,834,0,515,511.394,0,0.012,El Salvador,1.07,7661,6129628,1,El Salvador,Presidential,0
SLV,2009,2950,59.7455,2877.201,0,834,0,533,506.997,0,0.013,El Salvador,1.049,7392,6160423,1,El Salvador,Presidential,0
SLV,2010,2930,61.3343,2500.901,0,834,0,565,550.011,0,0.013,El Salvador,1.046,7466,6192993,1,El Salvador,Presidential,0
ERI,1994,289.1723,-181.9883,314.8203,0,1219,0,110.1074,34.2794,0,0,Eritrea,0.279,,3186063,1,Eritrea,Assembly-Elected President,1
ERI,1995,329.3253,-181.6552,327.6511,0,1219,0,119.8282,36.633,0,0,Eritrea,0.301,,3212503,1,Eritrea,Assembly-Elected President,1
ERI,1996,384.9988,-181.3202,322.2736,0,1219,0,141.4045,41.5655,0,0,Eritrea,0.324,,3263016,1,Eritrea,Assembly-Elected President,1
ERI,1997,359.9641,-180.9834,275.7129,0,1219,0,158.9113,47.4756,0,0,Eritrea,0.272,,3335157,1,Eritrea,Assembly-Elected President,1
ERI,1998,229.3896,-180.6446,172.5912,0,1219,0,181.2246,50.4,0,0,Eritrea,0.183,,3428264,1,Eritrea,Assembly-Elected President,1
ERI,1999,210.7654,-180.3039,197.6987,0,1219,0,211.6458,55.0353,0,0,Eritrea,0.188,,3539885,1,Eritrea,Assembly-Elected President,1
ERI,2000,205,-179.9613,191.7,0,1219,0,215,59.1441,0,0.001,Eritrea,0.18,,3667576,1,Eritrea,Assembly-Elected President,1
ERI,2001,248,-814.408,223,0,618,0,195,64.5301,0,0.001,Eritrea,0.18,,3812473,1,Eritrea,Assembly-Elected President,1
ERI,2002,266,-816.1624,211.8,0,617,0,207,68.4301,0,0.001,Eritrea,0.166,,3973973,1,Eritrea,Assembly-Elected President,1
ERI,2003,275,-817.9268,234.8,0,617,0,189,37.3801,0,0.001,Eritrea,0.195,,4145500,1,Eritrea,Assembly-Elected President,1
ERI,2004,249,-819.7011,244.7,0,616,0,197,36.4501,0,0.001,Eritrea,0.2,,4318343,1,Eritrea,Assembly-Elected President,1
ERI,2005,179,-821.4854,228.2,0,616,0,197,36.3501,0,0.001,Eritrea,0.194,,4486155,1,Eritrea,Assembly-Elected President,1
ERI,2006,136,-813.5329,212.7,0,581,0,174,35.9501,0,0.001,Eritrea,0.138,,4645837,1,Eritrea,Assembly-Elected President,1
ERI,2007,120,-815.4079,215.5,0,583,0,174,36.2901,0,0.001,Eritrea,0.14,,4798561,1,Eritrea,Assembly-Elected President,1
ERI,2008,200,-817.2936,341.3,0,581,0,130,36.6401,0,0.001,Eritrea,0.097,,4947521,1,Eritrea,Assembly-Elected President,1
ERI,2009,206,-819.1901,356.4,0,581,0,129,37.0701,0,0.001,Eritrea,0.118,,5097998,1,Eritrea,Assembly-Elected President,1
ERI,2010,251,-821.0975,355.9,0,581,0,123,39.1091,0,0.001,Eritrea,0.116,,5253676,1,Eritrea,Assembly-Elected President,1
EST,1992,1088.0661,-6321.3333,20230.7994,0,-503,0,1313.0741,639.608,0,0.083,Estonia,16.116,9726,1527660,1,Estonia,Assembly-Elected President,1
EST,1993,1178.8859,-6321.3333,15241.3263,0,-503,0,1031.8817,357.9022,0,0.083,Estonia,12.815,9131,1497364,1,Estonia,Assembly-Elected President,1
EST,1994,1411.527,-6321.3333,14718.7066,0,-503,0,938.5055,726.5798,0,0.083,Estonia,13.657,9175,1467016,1,Estonia,Assembly-Elected President,1
EST,1995,1412.5045,-6321.3333,13118.1262,0,-503,0,766.553,697.4567,0,0.083,Estonia,12.7,9951,1440710,1,Estonia,Assembly-Elected President,1
EST,1996,1539.6517,-6321.3333,13722.5232,0,-497,0,934.9487,710.0864,0,0.083,Estonia,13.352,10636,1419727,1,Estonia,Assembly-Elected President,1
EST,1997,1589.8972,-6321.3333,13353.6895,0,-504,0,861.7023,746.8466,0,0.083,Estonia,13.109,12027,1403188,1,Estonia,Assembly-Elected President,1
EST,1998,1679.8856,-6321.3333,12775.4358,0,-504,0,787.4197,762.6608,0,0.083,Estonia,12.024,12643,1390414,1,Estonia,Assembly-Elected President,1
EST,1999,1684.9076,-6321.3333,11972.5609,0,-504,0,569.6907,677.8846,0,0.082,Estonia,11.205,12636,1379962,1,Estonia,Assembly-Elected President,1
EST,2000,1674.43,-6321.3333,11672.5,0,-507,0,601,656.061,0,0.082,Estonia,10.978,14074,1370749,1,Estonia,Assembly-Elected President,1
EST,2001,1905.43,1012,11669.7,0,6818,0,675,682.831,0,0.081,Estonia,11.288,15060,1362823,1,Estonia,Assembly-Elected President,1
EST,2002,7504.69,1012,11167,0,6872,0,649,421.441,0,0.081,Estonia,11.014,16077,1356644,1,Estonia,Assembly-Elected President,1
EST,2003,2072.63,1012,13154,0,6820,0,660,528.831,0,0.08,Estonia,12.448,17378,1351955,1,Estonia,Assembly-Elected President,1
EST,2004,2041.53,1012,13184,0,6819,0,915,720.881,0,0.08,Estonia,12.68,18582,1348449,1,Estonia,Assembly-Elected President,1
EST,2005,2145.73,1012,13241,0,6818,0,792,692.031,0,0.079,Estonia,12.643,20441,1345857,1,Estonia,Assembly-Elected President,1
EST,2006,2294.6,-5532.2706,12588.7,0,1245,0,663,804.282,0,0.079,Estonia,12.184,22674,1344038,1,Estonia,Assembly-Elected President,1
EST,2007,2393.5,-5541.1285,16179,0,1198,0,712,910.293,0,0.078,Estonia,14.932,24542,1342873,1,Estonia,Assembly-Elected President,1
EST,2008,2365.13,-5550.0148,14781.5,0,1241,0,590,828.839,0,0.078,Estonia,13.339,23275,1342145,1,Estonia,Assembly-Elected President,1
EST,2009,2114.32,-5558.9297,12101,0,1194,0,535,829.435,0,0.077,Estonia,10.937,19886,1341629,1,Estonia,Assembly-Elected President,1
EST,2010,2198.42,-5567.8733,15759.6,0,1195,0,547,892.041,0,0.076,Estonia,14.278,20382,1341140,1,Estonia,Assembly-Elected President,1
ETH,1993,1003.1406,3010.7446,457.3454,0,31623,0,311.3172,246.3846,0,0.007,Ethiopia,0.057,600,53502211,1,Ethiopia,Presidential,0
