,cntry_code,year,gbl_emsn_pct,emsn_per_capita,gdp_per_capita,population,country,emsn_transport,emsn_forestry,emsn_energy,emsn_other,emsn_land,emsn_waste,emsn_residential,emsn_industry,emsn_agriculture
891,CRI,1996,0.009000000000000001,1.318,8263.0,3557095.0,Costa Rica,2653.0603,-195.4764,1165.9513,0,6184.0,0.0,401.4882,390.776,0.0
892,CRI,1997,0.009000000000000001,1.3519999999999999,8508.0,3648263.0,Costa Rica,2719.0917,-196.9756,975.0127,0,6175.0,0.0,437.0691,435.0605,0.0
893,CRI,1998,0.01,1.409,8883.0,3740578.0,Costa Rica,3010.6362,-198.4981,1118.2096,0,6181.0,0.0,474.8157,494.131,0.0
894,CRI,1999,0.01,1.4340000000000002,9024.0,3831504.0,Costa Rica,3133.8902,-200.0442,920.2974,0,6189.0,0.0,576.298,495.6985,0.0
895,CRI,2000,0.01,1.393,9171.0,3919180.0,Costa Rica,3029.0,-201.6146,911.2,0,6188.0,0.0,653.0,512.526,0.0
896,CRI,2001,0.011000000000000001,1.4409999999999998,9314.0,4002946.0,Costa Rica,3224.0,-7700.0,934.4001,0,-7497.0,0.0,692.0,530.305,0.0
897,CRI,2002,0.011000000000000001,1.555,9466.0,4083197.0,Costa Rica,3568.0,-7700.0,900.8002,0,-7609.0,0.0,644.0,526.174,0.0
898,CRI,2003,0.011000000000000001,1.604,9717.0,4160438.0,Costa Rica,3631.0,-7700.0,1101.4002,0,-7629.0,0.0,634.0,507.23199999999997,0.0
899,CRI,2004,0.012,1.653,9984.0,4235605.0,Costa Rica,3958.0,-7700.0,1133.8002,0,-7573.0,0.0,410.0,645.93,0.0
900,CRI,2005,0.012,1.615,10218.0,4309413.0,Costa Rica,4087.8,-7700.0,1041.2005,0,-7630.0,0.0,337.0,596.2180000000001,0.0
901,CRI,2006,0.012,1.645,10801.0,4381820.0,Costa Rica,4033.6,-7700.0,1550.9006,0,-7604.0,0.0,460.0,607.7959999999999,0.0
902,CRI,2007,0.013000000000000001,1.858,11517.0,4452608.0,Costa Rica,4345.4,-7700.0,1876.9008,0,-7613.0,0.0,472.0,610.054,0.0
903,CRI,2008,0.013000000000000001,1.8330000000000002,11883.0,4522124.0,Costa Rica,4082.7,-7700.0,1846.2009,0,-7630.0,0.0,472.0,592.6519999999999,0.0
904,CRI,2009,0.013000000000000001,1.76,11604.0,4590790.0,Costa Rica,4132.7,-7700.0,1474.0011,0,-7588.0,0.0,475.0,591.46,0.0
905,CRI,2010,0.013000000000000001,1.663,12014.0,4658887.0,Costa Rica,4258.4,-7700.0,1635.1012,0,-7630.0,0.0,448.0,640.2080000000001,0.0
906,CIV,1990,0.015,0.41,3130.0,12517730.0,Cote d'Ivoire,1196.1043,-7764.9532,1000.8524,0,-5904.0,0.0,433.0483,326.497,0.0
907,CIV,1991,0.015,0.359,2999.0,12945880.0,Cote d'Ivoire,1183.8054,-7764.9612,1067.163,0,-5904.0,0.0,464.2367,328.4107,0.0
908,CIV,1992,0.015,0.311,2907.0,13381799.0,Cote d'Ivoire,1138.323,-7764.9692,1119.9311,0,-5904.0,0.0,432.6802,334.407,0.0
909,CIV,1993,0.015,0.392,2810.0,13820229.0,Cote d'Ivoire,1103.1622,-7764.9771,1352.0667,0,-5904.0,0.0,405.671,331.0534,0.0
910,CIV,1994,0.015,0.332,2713.0,14253952.0,Cote d'Ivoire,1096.6889,-7764.985,1500.0452,0,-5904.0,0.0,419.8068,331.8014,0.0
911,CIV,1995,0.016,0.455,2774.0,14677200.0,Cote d'Ivoire,1230.6961,-7764.9929,1585.1878,0,-5904.0,0.0,482.3956,333.6598,0.0
912,CIV,1996,0.016,0.522,2914.0,15089912.0,Cote d'Ivoire,1255.0904,-7765.0008,2200.7785,0,-5914.0,0.0,521.4171,559.0686,0.0
913,CIV,1997,0.017,0.489,3001.0,15492127.0,Cote d'Ivoire,1375.8819,-7765.0087,2940.6972,0,-5915.0,0.0,550.4239,603.8202,0.0
914,CIV,1998,0.017,0.435,3079.0,15878555.0,Cote d'Ivoire,1214.7436,-7765.0165,3149.1601,0,-5876.0,0.0,538.5337,404.1722,0.0
915,CIV,1999,0.017,0.384,3050.0,16242889.0,Cote d'Ivoire,1425.3079,-7765.0244,3419.3016,0,-5900.0,0.0,1855.2784,404.1376,0.0
916,CIV,2000,0.017,0.40700000000000003,2912.0,16581653.0,Cote d'Ivoire,1295.5,-7765.0322,3279.0,0,-5900.0,0.0,1720.0,403.48,0.0
917,CIV,2001,0.018000000000000002,0.45299999999999996,2843.0,16892864.0,Cote d'Ivoire,1258.4,-11000.0,3440.0,0,-9235.0,0.0,1620.0,404.66,0.0
918,CIV,2002,0.018000000000000002,0.419,2736.0,17180649.0,Cote d'Ivoire,1407.3,-11000.0,3793.0,0,-9235.0,0.0,1510.0,403.53,0.0
919,CIV,2003,0.018000000000000002,0.309,2642.0,17455501.0,Cote d'Ivoire,1039.0,-11000.0,2885.0,0,-9147.0,0.0,1300.0,403.29,0.0
920,CIV,2004,0.018000000000000002,0.426,2612.0,17731840.0,Cote d'Ivoire,1219.0,-11000.0,2927.9,0,-9235.0,0.0,1250.0,402.05,0.0
921,CIV,2005,0.018000000000000002,0.426,2598.0,18020946.0,Cote d'Ivoire,1266.0,-11000.0,3594.5,0,-9170.0,0.0,991.0,398.12,0.0
922,CIV,2006,0.019,0.374,2582.0,18325979.0,Cote d'Ivoire,1318.5,-5445.555,2966.8,0,5435.0,0.0,1540.0,396.36,0.0
923,CIV,2007,0.019,0.355,2572.0,18646754.0,Cote d'Ivoire,1297.0,-5440.9716,2764.0,0,5440.0,0.0,1370.0,395.23,0.0
924,CIV,2008,0.019,0.34700000000000003,2581.0,18987007.0,Cote d'Ivoire,1459.0,-5436.3879,3085.0,0,5481.0,0.0,1290.0,392.38,0.0
925,CIV,2009,0.019,0.28300000000000003,2608.0,19350026.0,Cote d'Ivoire,1481.0,-5431.8038,2799.0,0,5433.0,0.0,1190.0,394.83,0.0
926,CIV,2010,0.019,0.341,2605.0,19737800.0,Cote d'Ivoire,1176.0,-5427.2193,3028.0,0,5433.0,0.0,1010.0,424.19,0.0
927,HRV,1992,0.055999999999999994,3.51,12418.0,4588173.0,Croatia,2886.4604,-12035.7147,9240.7963,0,-11614.0,0.0,2332.2161,1821.0307,0.0
928,HRV,1993,0.057,3.636,11456.0,4628968.0,Croatia,3049.4865,-12041.8045,9475.8989,0,-11614.0,0.0,2536.9813,1686.0834,0.0
929,HRV,1994,0.057,3.508,12076.0,4658613.0,Croatia,3207.3155,-12047.8713,8400.5037,0,-11614.0,0.0,2619.499,1852.7653,0.0
930,HRV,1995,0.057999999999999996,3.68,12950.0,4669001.0,Croatia,3399.1472,-12053.9153,8775.4283,0,-11614.0,0.0,2828.8618,1619.3106,0.0
931,HRV,1996,0.057999999999999996,3.845,13820.0,4656706.0,Croatia,3590.0468,-12059.9366,8488.7117,0,-11615.0,0.0,2760.6468,1642.4541,0.0
932,HRV,1997,0.059000000000000004,4.119,14808.0,4625390.0,Croatia,4036.4745,-12065.9355,9319.4506,0,-11615.0,0.0,3126.7493,1766.6724,0.0
933,HRV,1998,0.059000000000000004,4.312,15169.0,4582742.0,Croatia,4200.098,-12071.9119,10411.3525,0,-11613.0,0.0,3231.8056,1661.4599,0.0
934,HRV,1999,0.06,4.537,15068.0,4540042.0,Croatia,4503.1824,-12077.8661,9674.5739,0,-11615.0,0.0,3575.4796,1994.8029,0.0
935,HRV,2000,0.06,4.468999999999999,15627.0,4505533.0,Croatia,4480.7,-12083.7981,9018.29,0,-11604.0,0.0,3380.0,2176.36,0.0
936,HRV,2001,0.061,4.75,16060.0,4481620.0,Croatia,4582.3,-12053.976999999999,9706.24,0,-11623.0,0.0,3600.0,2304.36,0.0
937,HRV,2002,0.061,5.012,16812.0,4466013.0,Croatia,4922.4,-12059.3106,10415.86,0,-11623.0,0.0,3690.0,2213.82,0.0
938,HRV,2003,0.062,5.322,17752.0,4456587.0,Croatia,5304.0,-12064.6239,11115.7,0,-11622.0,0.0,3910.0,2218.8,0.0
939,HRV,2004,0.062,5.249,18474.0,4449522.0,Croatia,5389.0,-12069.917,10505.86,0,-11623.0,0.0557,3820.0,2561.9,0.0
940,HRV,2005,0.063,5.356,19241.0,4441986.0,Croatia,5564.24,-12075.1901,10624.6,0,-11623.0,0.024,3850.0,2399.38,0.0
941,HRV,2006,0.063,5.417999999999999,20168.0,4433791.0,Croatia,5935.86,-10133.1985,10552.75,0,-9585.0,0.042,3610.0,2530.8,0.0
942,HRV,2007,0.064,5.736000000000001,21223.0,4425995.0,Croatia,6355.29,-10138.2533,11690.27,0,-9575.0,0.0501,3320.0,3993.06,0.0
943,HRV,2008,0.064,5.457000000000001,21673.0,4418387.0,Croatia,6398.32,-10143.2902,11276.24,0,-9584.0,0.0583,3420.0,3956.62,0.0
944,HRV,2009,0.064,5.061,20097.0,4410864.0,Croatia,6393.3,-10148.3092,10114.13,0,-9585.0,0.0698,3480.0,3666.98,0.0
945,HRV,2010,0.064,4.898,19807.0,4403330.0,Croatia,6158.96,-10153.3103,9446.28,0,-9585.0,0.0813,3540.0,3878.32,0.0
946,CUB,1990,0.106,3.1489999999999996,6864.0,10570328.0,Cuba,4432.673,-34974.3556,18437.4053,0,-34797.0,0.0,5610.906999999999,2216.3182,0.0
947,CUB,1991,0.107,2.784,5696.0,10654121.0,Cuba,3098.0046,-34979.5546,15747.0334,0,-34797.0,0.0,4612.4144,1352.8342,0.0
948,CUB,1992,0.10800000000000001,2.9130000000000003,4777.0,10727088.0,Cuba,2148.9573,-34984.5665,14776.0276,0,-34797.0,0.0,3577.4809999999998,978.6241,0.0
949,CUB,1993,0.10800000000000001,2.72,3668.0,10790686.0,Cuba,1699.5259,-34989.4013,15304.3856,0,-34797.0,0.0,2869.6949,972.0445,0.0
950,CUB,1994,0.109,2.969,3637.0,10847842.0,Cuba,1636.2954,-34994.0681,17120.2887,0,-34797.0,0.0,2883.4653,967.2107,0.0
951,CUB,1995,0.109,2.356,3810.0,10900795.0,Cuba,1774.9426,-34998.5757,18564.7714,0,-34797.0,0.0,2918.9961,1141.2906,0.0
952,CUB,1996,0.11,2.461,4251.0,10949206.0,Cuba,1895.9553,-35002.932,18954.7913,0,-34797.0,0.0,3228.6231,1135.4933,0.0
953,CUB,1997,0.109,2.2359999999999998,4401.0,10992290.0,Cuba,2195.4829,-35007.1444,20241.6013,0,-34797.0,0.0,3215.1128,1240.0514,0.0
954,CUB,1998,0.109,2.213,4310.0,11031429.0,Cuba,2100.6622,-35011.2201,21071.0173,0,-34797.0,0.0,2916.796,1219.1653,0.0
955,CUB,1999,0.109,2.278,4492.0,11068382.0,Cuba,2022.3163,-35015.1656,20317.3867,0,-34797.0,0.0,3010.4081,1230.5533,0.0
956,CUB,2000,0.109,2.3369999999999997,4882.0,11104313.0,Cuba,1930.0,-35018.9869,20833.0,0,-34797.0,0.0,3220.0,1138.63,0.0
957,CUB,2001,0.109,2.273,5061.0,11140168.0,Cuba,1900.0,-32706.6667,20648.0,0,-32707.0,0.0,2920.0,988.75,0.0
958,CUB,2002,0.109,2.324,5133.0,11175434.0,Cuba,3215.0,-32706.6667,23034.0,0,-32707.0,0.0,3290.0,977.56,0.0
959,CUB,2003,0.10800000000000001,2.2640000000000002,5201.0,11208029.0,Cuba,1980.0,-32706.6667,24065.0,0,-32707.0,0.0,3420.0,977.98,0.0
960,CUB,2004,0.10800000000000001,2.217,5170.0,11234970.0,Cuba,969.0,-32706.6667,23167.0,0,-32707.0,0.0,3510.0,819.47,0.0
961,CUB,2005,0.107,2.303,5248.0,11254242.0,Cuba,905.0,-32706.6667,22006.0,0,-32707.0,0.0,3650.0,834.5,0.0
962,CUB,2006,0.107,2.424,5923.0,11265124.0,Cuba,819.0,37693.3333,21169.0,0,37693.0,0.0,3950.0,914.91,0.0
963,CUB,2007,0.106,2.3680000000000003,6054.0,11268687.0,Cuba,844.0,37693.3333,21312.0,0,37693.0,0.0,4210.0,962.33,0.0
964,CUB,2008,0.106,2.69,6336.0,11266905.0,Cuba,917.0,37693.3333,26514.0,0,37693.0,0.0,3970.0,947.93,0.0
965,CUB,2009,0.106,2.639,6476.0,11262628.0,Cuba,666.0,37693.3333,37361.0,0,37693.0,0.0,2970.0,929.64,0.0
966,CUB,2010,0.106,3.383,6697.0,11257979.0,Cuba,658.0,37693.3333,35801.0,0,37693.0,0.0,2890.0,989.26,0.0
967,CYP,1990,0.01,6.027,18897.0,766663.0,Cyprus,1177.9886,-66.3667,2548.669,0,-66.0,0.0,184.4891,525.3698,0.0
968,CYP,1991,0.01,6.525,18551.0,783189.0,Cyprus,1176.3787,-66.3667,3104.0402,0,-66.0,0.0,184.4891,528.6984,0.0
969,CYP,1992,0.011000000000000001,6.845,19755.0,800707.0,Cyprus,1324.8772,-66.3667,3238.2733,0,-66.0,0.0,218.0435,530.6582,0.0
970,CYP,1993,0.011000000000000001,6.997999999999999,19418.0,818858.0,Cyprus,1344.0957,-66.3667,3421.4289,0,-66.0,0.0,204.4607,514.5811,0.0
971,CYP,1994,0.011000000000000001,7.144,20144.0,837205.0,Cyprus,1397.5215,-66.3667,3765.7913,0,-66.0,0.0,204.8308,496.8272,0.0
972,CYP,1995,0.012,6.8389999999999995,21744.0,855424.0,Cyprus,1483.7848,-66.3667,3597.816,0,-66.0,0.0,207.4725,483.3061,0.0
973,CYP,1996,0.012,7.053,21686.0,873277.0,Cyprus,1532.8110000000001,-66.3667,3850.8933,0,-66.0,0.0,210.4834,474.1781,0.0
974,CYP,1997,0.012,7.058,21929.0,890758.0,Cyprus,1600.0558,-66.3667,3887.6912,0,-66.0,0.0,219.1488,434.5295,0.0
975,CYP,1998,0.013000000000000001,7.2410000000000005,22796.0,908059.0,Cyprus,1679.7096,-66.3667,3957.778,0,-66.0,0.0,216.8752,553.3194,0.0
976,CYP,1999,0.013000000000000001,7.397,23631.0,925504.0,Cyprus,1721.5364,-66.3667,4191.8995,0,-66.0,0.0,208.5778,531.5257,0.0
977,CYP,2000,0.013999999999999999,7.527,24719.0,943294.0,Cyprus,1740.0,-66.3667,4361.0009,0,-66.0,0.0,228.0,626.498,0.0
978,CYP,2001,0.013999999999999999,7.257999999999999,25335.0,961482.0,Cyprus,1800.0,-121.0827,4183.0009,0,-114.0,0.0,228.0,613.28,0.0
979,CYP,2002,0.013999999999999999,7.329,25897.0,979874.0,Cyprus,1780.0,-121.156,4346.0009,0,-114.0,0.0,252.0,640.452,0.0
980,CYP,2003,0.015,7.599,26218.0,998134.0,Cyprus,1890.0,-121.2291,4906.0008,0,-114.0,0.0,265.0,716.203,0.0
981,CYP,2004,0.015,7.7,27052.0,1015806.0,Cyprus,1660.0,-121.3019,5006.5002,0,-114.0,0.0,239.0,733.904,0.0
982,CYP,2005,0.015,7.746,27658.0,1032562.0,Cyprus,2010.0,-121.3746,4480.0,0,-114.0,0.0,536.0,775.666,0.0
983,CYP,2006,0.015,7.795,28427.0,1048272.0,Cyprus,1850.0,-400.1859,4580.0,0,-388.0,0.0,445.0,768.827,0.0
984,CYP,2007,0.016,7.952999999999999,29170.0,1063027.0,Cyprus,1960.0,-400.6349,4760.0,0,-388.0,0.0,417.0,799.96,0.0
985,CYP,2008,0.016,7.97,29546.0,1077001.0,Cyprus,1940.0,-401.0839,4910.0,0,-388.0,0.0,367.0,798.06,0.0
986,CYP,2009,0.016,7.622000000000001,28253.0,1090473.0,Cyprus,1940.0,-401.533,4773.0,0,-388.0,0.0,399.0,808.85,0.0
987,CYP,2010,0.016,7.19,27887.0,1103647.0,Cyprus,1980.0,-401.98199999999997,4525.0,0,-388.0,0.0,336.0,892.65,0.0
988,CZE,1993,0.623,13.087,16309.0,10319923.0,Czech Republic,8104.6942,-12739.9714,101063.6229,0,-12550.0,0.0,21346.3666,5353.9345,0.0
989,CZE,1994,0.622,12.466,16778.0,10322561.0,Czech Republic,8697.0577,-12734.7844,94898.433,0,-12544.0,0.0,19738.9764,5710.5289,0.0
990,CZE,1995,0.62,12.525,17832.0,10319337.0,Czech Republic,7385.4984,-12729.601999999999,96748.2538,0,-12539.0,0.0,19224.856,5693.3578,0.0
991,CZE,1996,0.619,12.772,18618.0,10310016.0,Czech Republic,10260.0726,-12724.4244,99315.2958,0,-12534.0,0.0,16666.0775,5903.0438,0.0
992,CZE,1997,0.617,12.462,18512.0,10295984.0,Czech Republic,10576.4569,-12719.2515,94751.7516,0,-12529.0,0.0,16300.2515,5841.9825,0.0
993,CZE,1998,0.614,11.978,18471.0,10278707.0,Czech Republic,10871.1079,-12714.0833,93944.891,0,-12524.0,0.0,15189.7474,5779.9169999999995,0.0
994,CZE,1999,0.611,11.199000000000002,18756.0,10260335.0,Czech Republic,13333.4204,-12708.9198,87556.3111,0,-12519.0,0.0,14373.6277,5648.1504,0.0
995,CZE,2000,0.608,12.225,19616.0,10242890.0,Czech Republic,13429.2,-12703.761,101290.924,0,-12513.0,0.0,18100.0,5704.18,0.0
996,CZE,2001,0.606,12.218,20291.0,10225701.0,Czech Republic,14351.9,-12466.6667,97700.899,0,-12276.0,0.0,16900.0,5448.08,0.0
997,CZE,2002,0.603,11.952,20665.0,10209500.0,Czech Republic,14682.0,-12466.6667,94791.01,0,-12276.0,0.0,15400.0,5117.48,0.0
998,CZE,2003,0.599,12.314,21415.0,10199327.0,Czech Republic,16100.0,-12466.6667,96231.15,0,-12276.0,194.0,17700.0,5192.88,0.0
999,CZE,2004,0.596,12.387,22468.0,10201665.0,Czech Republic,15400.0,-12466.6667,93291.42,0,-12276.0,194.0,17300.0,5540.18,0.0
1000,CZE,2005,0.591,12.142999999999999,23882.0,10220638.0,Czech Republic,16890.0,-12466.6667,90471.43,0,-12276.0,193.0,14500.0,5499.58,0.0
1001,CZE,2006,0.5870000000000001,12.224,25456.0,10258796.0,Czech Republic,17285.0,-6966.6667,89601.46,0,-6776.0,272.0,15100.0,5578.28,0.0
1002,CZE,2007,0.5820000000000001,12.300999999999998,26707.0,10313525.0,Czech Republic,18328.0,-6966.6667,93941.48,0,-6776.0,322.0,11600.0,5756.48,0.0
1003,CZE,2008,0.5770000000000001,11.735,27204.0,10377359.0,Czech Republic,18847.0,-6966.6667,87761.58,0,-6776.0,372.0,11900.0,5607.48,0.0
1004,CZE,2009,0.5720000000000001,10.936,25740.0,10439735.0,Czech Republic,18228.0,-6966.6667,81241.63,0,-6775.0,432.0,12100.0,5095.78,0.0
1005,CZE,2010,0.5660000000000001,11.025,26254.0,10492960.0,Czech Republic,17199.0,-6966.6667,86631.68,0,-6776.0,492.0,13600.0,5340.08,0.0
1006,OWID_CZS,1990,1.375,0.0,15961.0,10289387.058823528,Czechoslovakia,11238.1292,-22785.2998,151052.5188,0,-22480.0,0.0,51946.5388,12225.0598,0.0
1007,OWID_CZS,1991,1.3619999999999999,0.0,13947.0,10299565.705882352,Czechoslovakia,9741.8962,-22780.9166,137706.4473,0,-22474.0,0.0,45566.9124,10742.5845,0.0
1008,OWID_CZS,1992,1.3259999999999998,0.0,13601.0,10309744.352941176,Czechoslovakia,11678.7745,-22776.5356,138086.4706,0,-22469.0,0.0,31379.7523,10122.5095,0.0
1009,COD,1990,0.016,0.11800000000000001,1407.0,36406226.0,Democratic Republic of Congo,567.5776,34.8612,960.5010000000001,0,146571.0,0.0,1466.5265,395.5382,0.0
1010,COD,1991,0.016,0.08199999999999999,1245.0,37856212.0,Democratic Republic of Congo,480.2913,35.0197,777.1446,0,146571.0,0.0,1317.6638,280.353,0.0
1011,COD,1992,0.016,0.075,1079.0,39443819.0,Democratic Republic of Congo,442.1519,35.1788,761.7465,0,146571.0,0.0,1151.8008,233.5451,0.0
1012,COD,1993,0.016,0.067,902.0,41081774.0,Democratic Republic of Congo,444.8532,35.3385,678.2755,0,146571.0,0.0,1108.87,213.0782,0.0
1013,COD,1994,0.016,0.040999999999999995,818.0,42650247.0,Democratic Republic of Congo,449.6535,35.4988,673.6073,0,146571.0,0.0,959.0413,207.0484,0.0
1014,COD,1995,0.016,0.051,807.0,44067369.0,Democratic Republic of Congo,449.2513,35.6598,809.7111,0,146571.0,0.0,892.9811,170.4793,0.0
1015,COD,1996,0.015,0.054000000000000006,775.0,45295039.0,Democratic Republic of Congo,452.1547,35.8214,682.1251,0,146573.0,0.0,899.1862,241.8983,0.0
1016,COD,1997,0.015,0.043,705.0,46369335.0,Democratic Republic of Congo,445.9467,35.9836,699.8325,0,146370.0,0.0,902.1973,185.9857,0.0
1017,COD,1998,0.015,0.037000000000000005,663.0,47373590.0,Democratic Republic of Congo,452.1547,36.1465,703.5609,0,146528.0,0.0,1016.9884,191.9683,0.0
1018,COD,1999,0.015,0.03,619.0,48429878.0,Democratic Republic of Congo,452.1547,36.31,703.5609,0,146657.0,0.0,1016.9884,205.14700000000002,0.0
1019,COD,2000,0.015,0.017,552.0,49626200.0,Democratic Republic of Congo,458.0,36.4741,691.55,0,146258.0,0.0,685.0,219.2,0.0
1020,COD,2001,0.013999999999999999,0.017,524.0,50989424.0,Democratic Republic of Congo,461.0,-330.0277,696.73,0,145634.0,0.0,597.0,230.03,0.0
1021,COD,2002,0.013999999999999999,0.019,523.0,52491329.0,Democratic Republic of Congo,461.0,-330.5901,732.54,0,145562.0,0.0,645.0,257.67400000000004,0.0
1022,COD,2003,0.013999999999999999,0.019,537.0,54098245.0,Democratic Republic of Congo,464.0,-331.1546,796.85,0,146040.0,0.0,727.0,295.58,0.0
1023,COD,2004,0.013999999999999999,0.023,557.0,55754885.0,Democratic Republic of Congo,461.0,-331.7215,855.13,0,146649.0,0.0,758.0,323.384,0.0
1024,COD,2005,0.013000000000000001,0.027000000000000003,574.0,57420522.0,Democratic Republic of Congo,487.0,-332.2905,922.81,0,146242.0,0.0,927.0,377.74,0.0
1025,COD,2006,0.013000000000000001,0.027999999999999997,587.0,59088415.0,Democratic Republic of Congo,510.0,299.6496,977.74,0,148362.0,0.0,975.0,383.36,0.0
1026,COD,2007,0.013000000000000001,0.03,606.0,60772175.0,Democratic Republic of Congo,539.0,300.5468,1031.68,0,146736.0,0.0,1050.0,384.69,0.0
1027,COD,2008,0.013000000000000001,0.031,626.0,62474901.0,Democratic Republic of Congo,565.0,301.4475,1054.42,0,146816.0,0.0,1190.0,386.43,0.0
1028,COD,2009,0.013000000000000001,0.027999999999999997,627.0,64204304.0,Democratic Republic of Congo,581.0,302.3519,1074.32,0,146364.0,0.0,1260.0,381.23,0.0
1029,COD,2010,0.012,0.031,654.0,65965795.0,Democratic Republic of Congo,661.0,303.2599,1144.22,0,147049.0,0.0,1280.0,404.19,0.0
1030,DNK,1990,0.318,10.546,33155.0,5141034.0,Denmark,10475.1414,-1100.0,32134.4321,0,606.0,0.0,8724.5468,1179.481,0.0
1031,DNK,1991,0.317,12.574000000000002,33530.0,5155038.0,Denmark,11093.2168,-1100.0,41666.5382,0,606.0,0.0,9017.5474,1348.1541,0.0
1032,DNK,1992,0.316,11.408,34074.0,5172040.0,Denmark,11052.493,-1100.0,36487.5638,0,606.0,0.0,8279.3059,1484.6362,0.0
1033,DNK,1993,0.315,11.788,33964.0,5191370.0,Denmark,11329.84,-1100.0,37876.2357,0,606.0,0.0,8890.1471,1493.8542,0.0
1034,DNK,1994,0.314,12.511,35654.0,5212071.0,Denmark,11784.5129,-1100.0,41973.9077,0,606.0,0.0,8145.0857,1535.6997,0.0
1035,DNK,1995,0.313,11.877,36543.0,5233364.0,Denmark,11891.8268,-1100.0,38434.7324,0,606.0,0.0,8176.9957,1515.3475,0.0
1036,DNK,1996,0.313,14.36,37391.0,5255213.0,Denmark,12025.3359,-1100.0,50840.1139,0,606.0,0.0,8829.337,1660.4936,0.0
1037,DNK,1997,0.312,12.519,38450.0,5277572.0,Denmark,12153.4933,-1100.0,41622.7072,0,606.0,0.0,8070.6155,1802.5893,0.0
1038,DNK,1998,0.311,11.661,39160.0,5299649.0,Denmark,12207.3931,-1100.0,37917.3368,0,606.0,0.0,7785.355,1816.6109,0.0
1039,DNK,1999,0.309,11.13,40181.0,5320488.0,Denmark,12255.9691,-1100.0,35070.0611,0,606.0,0.0,7583.0746,1723.6141,0.0
1040,DNK,2000,0.307,10.29,41548.0,5339501.0,Denmark,12019.0,-1100.0,31483.2,0,606.0,0.0,6930.0,1732.6329999999998,0.0
1041,DNK,2001,0.305,10.543,41740.0,5356055.0,Denmark,12076.9,-1288.312,32978.1,0,1705.0,0.0,7040.0,1750.723,0.0
1042,DNK,2002,0.303,10.445,41801.0,5370507.0,Denmark,12242.8,-1300.6633,32641.34,0,1705.0,0.0,6740.0,1734.558,0.0
1043,DNK,2003,0.301,11.376,41850.0,5384487.0,Denmark,12724.7,-1313.2537,37785.34,0,1705.0,0.0,6730.0,1630.529,0.0
1044,DNK,2004,0.299,10.317,42856.0,5400280.0,Denmark,12911.6,-1326.0903,31982.34,0,1709.0,0.0,6460.0,1769.144,0.0
1045,DNK,2005,0.295,9.622,43736.0,5419444.0,Denmark,13210.5,-1339.1802,28396.36,0,1705.0,0.0,6330.0,1697.433,0.0
1046,DNK,2006,0.293,11.037,45299.0,5442644.0,Denmark,13315.5,-859.8291,36307.87,0,974.0,0.0,6170.0,1735.328,0.0
1047,DNK,2007,0.29,10.11,45508.0,5469130.0,Denmark,13934.0,-859.1859,31304.38,0,972.0,0.0,5720.0,1773.4379999999999,0.0
1048,DNK,2008,0.287,9.437000000000001,45010.0,5497312.0,Denmark,13491.0,-858.5561,28981.1,0,974.0,0.0,5650.0,1749.9379999999999,0.0
1049,DNK,2009,0.284,8.941,42573.0,5524874.0,Denmark,12747.0,-857.9391,28064.36,0,972.0,0.0,5530.0,1727.5379999999998,0.0
1050,DNK,2010,0.28,8.974,43178.0,5550142.0,Denmark,12597.0,-857.3346,28138.8,0,972.0,0.0,6050.0,1904.9479999999999,0.0
1051,DJI,1990,0.001,0.542,2127.0,562290.0,Djibouti,183.8043,0.0,527.9309,0,0.0,0.0,447.2085,0.4311,0.0
1052,DJI,1991,0.001,0.511,1863.0,581641.0,Djibouti,167.4536,0.0,568.5925,0,0.0,0.0,511.2985,0.4441,0.0
1053,DJI,1992,0.001,0.504,1990.0,594437.0,Djibouti,164.615,0.0,496.7971,0,0.0,0.0,426.773,0.4517,0.0
1054,DJI,1993,0.001,0.501,2136.0,603534.0,Djibouti,169.8234,0.0,497.2508,0,0.0,0.0,424.3694,0.4562,0.0
1055,DJI,1994,0.001,0.48200000000000004,2037.0,613219.0,Djibouti,163.8783,0.0,517.7669,0,0.0,0.0,420.5685,0.4615,0.0
1056,DJI,1995,0.001,0.47600000000000003,2127.0,626537.0,Djibouti,171.1005,0.0,501.2991,0,0.0,0.0,476.8388,0.4702,0.0
1057,DJI,1996,0.001,0.48200000000000004,1964.0,644434.0,Djibouti,170.4334,0.0,514.9899,0,0.0,0.0,434.1733,0.4832,0.0
1058,DJI,1997,0.001,0.499,1971.0,665755.0,Djibouti,175.6252,0.0,547.9982,0,0.0,0.0,485.0476,0.4995,0.0
1059,DJI,1998,0.001,0.47,1877.0,688940.0,Djibouti,187.3779,0.0,806.6702,0,0.0,0.0,212.3314,0.5177,0.0
1060,DJI,1999,0.001,0.457,1843.0,711573.0,Djibouti,194.99599999999998,0.0,838.6561,0,0.0,0.0,143.9736,0.5357,0.0
1061,DJI,2000,0.001,0.474,1802.0,731930.0,Djibouti,180.0998,0.0,770.0,0,0.0,0.0,200.0,0.5518,0.0
1062,DJI,2001,0.001,0.505,1776.0,749604.0,Djibouti,182.5,0.0,781.0,0,0.0,0.0,487.0,0.5659,0.0
1063,DJI,2002,0.001,0.536,1762.0,765283.0,Djibouti,179.025,0.0,772.0,0,0.0,0.0,230.0,0.5788,0.0
