Entity,Code,Year,Transport,Forestry,Energy,Other sources,"Agriculture, Land Use & Forestry",Waste,Residential & commercial,Industry,Agriculture
Kiribati,KIR,1998,13.6196,-7.515,1.7197,0,-8,0,8.1839,0.2891,0
Kiribati,KIR,1999,13.4159,-7.515,2.0573,0,-8,0,8.9723,0.2954,0
Kiribati,KIR,2000,16.443,-7.515,2.39,0,-8,0,7.32,0.302,0
Kiribati,KIR,2001,15.963,-7.268,2.57,0,-7,0,8.43,0.3079,0
Kiribati,KIR,2002,15.7168,-7.268,2.71,0,-7,0,8.94,0.3148,0
Kiribati,KIR,2003,15.3557,-7.268,2.69,0,-7,0,8.88,0.3216,0
Kiribati,KIR,2004,13.837,-7.268,2.42,0,-7,0,11.9,0.3285,0
Kiribati,KIR,2005,14.187,-7.268,2.51,0,-7,0,9.62,0.3343,0
Kiribati,KIR,2006,13.903,-5.6194,2.56,0,-6,0,9.45,0.3411,0
Kiribati,KIR,2007,13.659,-5.6194,2.48,0,-6,0,16.1,0.348,0
Kiribati,KIR,2008,13.136,-5.6194,2.418,0,-6,0,17.4,0.3538,0
Kiribati,KIR,2009,12.802,-5.6194,2.384,0,-6,0,20,0.3607,0
Kiribati,KIR,2010,12.448,-5.6194,2.361,0,-6,0,22.6,0.3675,0
Kuwait,KWT,1990,3682.4621,-31.2052,22028.2281,0,-31,0,1408.9182,1556.3632,0
Kuwait,KWT,1991,3914.7903,-31.2052,11808.016,0,-31,0,393.6314,1038.3326,0
Kuwait,KWT,1992,4441.4876,-31.2052,22870.4913,0,-31,0,2055.7893,1295.9649,0
Kuwait,KWT,1993,4674.4956,-31.2052,27818.7179,0,-31,0,2301.9439,1566.7221,0
Kuwait,KWT,1994,4923.9385,-31.2052,33662.3292,0,-31,0,2521.6148,1874.8135,0
Kuwait,KWT,1995,5369.1609,-31.2052,34966.1952,0,-31,0,2809.9954,2376.2909,0
Kuwait,KWT,1996,5455.9241,-31.2052,34358.2784,0,-31,0,2864.7431,2342.9653,0
Kuwait,KWT,1997,5659.4912,-31.2052,36445.5761,0,-31,0,2952.6755,2460.5198,0
Kuwait,KWT,1998,5797.0087,-31.2052,41209.6876,0,-31,0,2942.104,2236.577,0
Kuwait,KWT,1999,5945.7328,-31.2052,42813.6118,0,-31,0,3042.1381,2274.7637,0
Kuwait,KWT,2000,5910,-31.2052,44610,0,-31,0,331,2479.5658,0
Kuwait,KWT,2001,6000,-32.7944,43830,0,-33,0,345,2280.7181,0
Kuwait,KWT,2002,6360,-32.7944,42300,0,-33,0,355,2839.5701,0
Kuwait,KWT,2003,6970,-32.7944,51400,0,-33,0,368,3026.2218,0
Kuwait,KWT,2004,7450,-32.7944,57530,0,-33,0,374,3479.7635,0
Kuwait,KWT,2005,8120,-32.7944,64770,0,-33,0,430,3513.3052,0
Kuwait,KWT,2006,9400,-41.6444,58850,0,-42,0,433,3596.8468,0
Kuwait,KWT,2007,9690,-41.6444,57830,0,-42,0,469,3797.3885,0
Kuwait,KWT,2008,10000,-41.6444,60070,0,-42,0,515,3966.9301,0
Kuwait,KWT,2009,11200,-41.6444,64210,0,-42,0,502,4090.4718,0
Kuwait,KWT,2010,11200,-41.6444,70040,0,-42,0,526,4253.1135,0
Kyrgyzstan,KGZ,1992,1471.2657,-2427.7424,6091.726,0,-2428,0,5997.3669,574.9831,0
Kyrgyzstan,KGZ,1993,898.1996,-2424.1789,4437.9074,0,-2424,0,4554.9982,366.0874,0
Kyrgyzstan,KGZ,1994,358.1396,-2420.6432,3837.6584,0,-2421,0,2220.9915,246.0793,0
Kyrgyzstan,KGZ,1995,914.9047,-2417.1348,2755.9003,0,-2417,0,1002.4708,190.0986,0
Kyrgyzstan,KGZ,1996,938.0848,-2413.6535,3485.1675,0,-2414,0,1338.7232,296.5713,0
Kyrgyzstan,KGZ,1997,1014.2229,-2410.1992,3466.5289,0,-2410,0,1084.5944,360.1838,0
Kyrgyzstan,KGZ,1998,1038.1732,-2406.7714,2979.8607,0,-2407,0,1892.9876,371.0568,0
Kyrgyzstan,KGZ,1999,833.578,-2403.3699,2884.4713,0,-2403,0,1039.969,223.6322,0
Kyrgyzstan,KGZ,2000,616,-2399.9944,2924.193,0,-2400,0,1090,275.6987,0
Kyrgyzstan,KGZ,2001,538.8,-2420,2393.191,0,-2420,0,911,260.6467,0
Kyrgyzstan,KGZ,2002,636,-2420,3090.191,0,-2420,0,1210,289.2057,0
Kyrgyzstan,KGZ,2003,968,-2420,3360.173,0,-2420,0,1140,388.6627,0
Kyrgyzstan,KGZ,2004,1128,-2420,3420.186,0,-2420,0,1220,441.8007,0
Kyrgyzstan,KGZ,2005,1051,-2420,3130.186,0,-2420,0,1050,460.3787,0
Kyrgyzstan,KGZ,2006,852,8444.435,3030.178,0,14447,0,1090,591.9367,0
Kyrgyzstan,KGZ,2007,884,8835.3321,3190.173,0,14447,0,1540,627.2937,0
Kyrgyzstan,KGZ,2008,898.1,9264.1754,3680.178,0,14447,0,1400,623.6417,0
Kyrgyzstan,KGZ,2009,1096.9,9736.7722,3880.176,0,14447,0,2250,626.8997,0
Kyrgyzstan,KGZ,2010,1116.9,10260.1785,3750.173,0,14447,0,1950,684.9577,0
Land Locked Developing Countries,,1990,12105.5176,-46644.8348,27347.2851,0,656847,0.5709,10042.056,2972.1664,0
Land Locked Developing Countries,,1991,11667.4647,-47128.4401,28940.7915,0,656847,0.5236,10759.3491,2924.3364,0
Land Locked Developing Countries,,1992,49794.418,-56404.67,349891.1999,0,649549,4.0419,151981.0718,29129.5427,0
Land Locked Developing Countries,,1993,46293.625,-53906.9947,319331.5755,0,681175,4.0409,130989.6703,25881.4192,0
Land Locked Developing Countries,,1994,40475.5842,-54404.619,294425.2533,0,681179,3.836,127279.7793,19891.1903,0
Land Locked Developing Countries,,1995,42424.4837,-54915.6548,269791.06,0,681182,3.9164,106719.8739,19545.9971,0
Land Locked Developing Countries,,1996,44443.5487,-55440.6544,253375.7559,0,712538,3.9412,97727.2302,18507.7108,0
Land Locked Developing Countries,,1997,42948.3006,-55980.1981,231061.7626,0,695101,4.0131,97967.5025,20209.2828,0
Land Locked Developing Countries,,1998,44540.4824,-56534.894,249428.0575,0,707353,4.0433,102642.547,18663.5624,0
Land Locked Developing Countries,,1999,43443.1744,-57105.3771,239075.9525,0,667324,4.1011,104794.3638,21007.174,0
Land Locked Developing Countries,,2000,41272.9477,-57692.3068,250155.8519,0,693171,4.19,103137.8,18806.6569,0
Land Locked Developing Countries,,2001,41601.0935,-35281.2095,256364.3675,0,629015,4.257,103318.8,19796.7253,0
Land Locked Developing Countries,,2002,43647.1081,-35503.2003,263580.3101,0,691002,4.371,107473.4,20876.1524,0
Land Locked Developing Countries,,2003,44755.5816,-35729.4035,276606.1373,0,656139,4.509,113121.4,22101.9432,0
Land Locked Developing Countries,,2004,51627.9304,-35959.9551,281032.1907,0,662718,4.671,110449.2,24209.0337,0
Land Locked Developing Countries,,2005,52357.8293,-36194.9972,284593.3032,0,716639,4.843,116294.2,25082.9523,0
Land Locked Developing Countries,,2006,54419.903,-68575.8073,303588.6702,0,739351,4.896,122070.4,26587.6008,0
Land Locked Developing Countries,,2007,56953.8364,-68964.5933,301479.8284,0,735146,4.975,130933.6,27396.0411,0
Land Locked Developing Countries,,2008,61942.9245,-69333.8088,316649.1165,0,737321,5.064,140248.4,27503.4427,0
Land Locked Developing Countries,,2009,60539.6904,-69678.509,288205.2885,0,688770,5.142,124371.1,26691.1381,0
Land Locked Developing Countries,,2010,62776.8206,-69992.5936,297532.0396,0,707787,5.209,153377.4,28080.2311,0
Laos,LAO,1990,105.5852,-18634.9753,39.5236,0,8444,0,97.6492,8.7906,0
Laos,LAO,1991,116.8081,-18752.3655,43.144,0,8444,0,102.0409,8.9207,0
Laos,LAO,1992,149.7027,-18871.254,49.4095,0,8444,0,102.8558,9.0595,0
Laos,LAO,1993,140.9864,-18991.6697,52.6062,0,8444,0,107.2363,9.193,0
Laos,LAO,1994,141.7416,-19113.6422,57.8122,0,8444,0,110.309,10.7121,0
Laos,LAO,1995,154.3993,-19237.2019,62.6174,0,8444,0,124.1856,10.8436,0
Laos,LAO,1996,186.117,-19362.3799,96.7383,0,8444,0,140.455,10.529,0
Laos,LAO,1997,200.0615,-19489.2083,150.3606,0,8444,0,146.7144,10.2101,0
Laos,LAO,1998,202.1537,-19617.7199,156.6092,0,8444,0,154.8916,43.0531,0
Laos,LAO,1999,199.0798,-19747.9485,151.0774,0,8444,0,163.1278,43.0535,0
Laos,LAO,2000,214.63,-19879.9287,171.5,0,8444,0,157,48.5355,0
Laos,LAO,2001,208.02,16199.3333,197.6,0,16199,0,155,48.5084,0
Laos,LAO,2002,170.496,16199.3333,187.5,0,16199,0,137,114.3814,0
Laos,LAO,2003,169.398,16199.3333,185.7,0,16199,0,104,118.5444,0
Laos,LAO,2004,166.954,16199.3333,189.7,0,16199,0,118,118.7184,0
Laos,LAO,2005,175.72,16199.3333,197,0,16199,0,94.6,118.9015,0
Laos,LAO,2006,172.27,16199.3333,198,0,16199,0,95.3,183.0755,0
Laos,LAO,2007,175.78,16199.3333,196.4,0,16199,0,199,181.2495,0
Laos,LAO,2008,178.92,16199.3333,200.8,0,16199,0,213,179.4326,0
Laos,LAO,2009,180.05,16199.3333,202.8,0,16199,0,253,181.6066,0
Laos,LAO,2010,180.68,16199.3333,204,0,16199,0,292,199.78,0
Latvia,LVA,1992,2949.2754,-15295.1752,8480.7496,0,-9740,0.0389,2686.0372,392.4714,0
Latvia,LVA,1993,2764.914,-15301.5019,6721.173,0,-9740,0.0583,2508.8744,200.3243,0
Latvia,LVA,1994,2571.7431,-15307.8017,5877.8498,0,-9740,0.0777,2048.1613,277.1213,0
Latvia,LVA,1995,2439.5632,-15314.0747,5446.2859,0,-9740,0.0972,1305.0687,253.6402,0
Latvia,LVA,1996,2321.1966,-15320.3212,5568.6021,0,-9730,0.1166,1290.6255,262.9847,0
Latvia,LVA,1997,2219.4172,-15326.5412,5236.0032,0,-9740,0.1361,1090.6918,284.4757,0
Latvia,LVA,1998,2118.4024,-15332.7349,4986.3074,0,-9741,0.1555,973.9746,283.9771,0
Latvia,LVA,1999,2018.2359,-15338.9025,4441.0285,0,-9740,0.1749,927.5069,319.8303,0
Latvia,LVA,2000,2164,-15345.0442,3838,0,-9737,0.194,972,269.304,0
Latvia,LVA,2001,2561,-7245.451,3650,0,-1092,0.214,1110,292.284,0
Latvia,LVA,2002,2711,-7249.1991,3560,0,-1049,0.233,1110,310.154,0
Latvia,LVA,2003,2859.1,-7252.9215,3530,0,-1089,0.253,1200,321.924,0
Latvia,LVA,2004,2970.5,-7256.6184,3340,0,-1087,0.272,1270,364.204,0
Latvia,LVA,2005,3047.22,-7260.2901,3330,0,-1092,0.292,1250,377.874,0
Latvia,LVA,2006,3344.29,-21243.7792,3410,0,-12666,0.311,1320,384.654,0
Latvia,LVA,2007,3758.1,-21300.3808,3270,0,-12679,0.33,1310,410.134,0
Latvia,LVA,2008,3674.18,-21356.5938,3090,0,-12676,0.35,1240,399.914,0
Latvia,LVA,2009,3206.4,-21412.422,2825,0,-12679,0.369,1250,396.184,0
Latvia,LVA,2010,3310.6,-21467.8693,3530,0,-12678,0.389,1450,412.664,0
Least developed countries,,1990,23512.263,-63023.222,30312.1913,0,1378264,2.6943,11866.4169,5394.9764,0
Least developed countries,,1991,23564.5145,-63421.7807,30655.9484,0,1378264,2.7987,11731.552,5082.1209,0
Least developed countries,,1992,24349.25,-63830.3442,31545.8732,0,1378264,2.9337,11895.147,5471.6495,0
Least developed countries,,1993,22979.5429,-62673.5256,32043.9055,0,1378264,3.062,12475.5226,5528.7881,0
Least developed countries,,1994,24656.852,-63086.2299,33884.3816,0,1378264,3.3098,12954.2702,5801.7987,0
Least developed countries,,1995,26108.5458,-63509.8445,39317.0275,0,1378264,3.5497,15631.3841,6599.9773,0
Least developed countries,,1996,27470.3946,-63944.8185,41668.4944,0,1408060,3.7971,16565.8207,7308.2966,0
Least developed countries,,1997,28101.0824,-64391.6212,46479.8299,0,1366370,4.0705,18273.0635,7315.7928,0
Least developed countries,,1998,29826.4069,-64850.7422,47744.8734,0,1400458,4.3531,17824.9025,7135.1508,0
Least developed countries,,1999,29877.3543,-65322.6884,52198.9467,0,1357012,4.7711,19030.4655,7808.2377,0
Least developed countries,,2000,31023.0804,-65807.9812,53609.4163,0,1377330,5.1491,18784.62,8734.3129,0
Least developed countries,,2001,33259.4502,64210.6746,56093.6218,0,1386325,5.5407,20915.23,10592.511,0
Least developed countries,,2002,34860.9048,64980.6286,56654.0537,0,1426428,5.914,22393.64,11117.0736,0
Least developed countries,,2003,38693.3911,65761.206,59403.2689,0,1398530,6.3691,24863.88,11921.5865,0
Least developed countries,,2004,41370.3468,66552.6626,64944.7249,0,1460872,6.8749,26195.77,12587.4039,0
Least developed countries,,2005,43873.47,67355.2666,65750.6804,0,1489235,7.511,29017.12,13811.7516,0
Least developed countries,,2006,47408.0398,-67112.927,68106.1953,0,1291537,7.854,28744.29,14550.3239,0
Least developed countries,,2007,49320.3298,-67317.312,73090.7407,0,1278920,8.318,31436.6,15110.7875,0
Least developed countries,,2008,50181.9651,-67524.6415,75115.0591,0,1308392,8.783,33137.3,15528.4142,0
Least developed countries,,2009,52432.6806,-67735.203,77737.6954,0,1333111,9.207,35397.1,15444.4585,0
Least developed countries,,2010,55620.487,-67949.3417,79462.3926,0,1293042,9.631,35221.8,16435.6245,0
Lebanon,LBN,1990,1863.1085,0,3123.7821,0,0,0,1466.5609,436.6193,0
Lebanon,LBN,1991,2330.3434,0,3483.4504,0,0,0,2315.5814,434.0937,0
Lebanon,LBN,1992,3232.8767,0,2767.3278,0,0,0,1849.212,1014.9226,0
Lebanon,LBN,1993,3769.6658,0,4831.1383,0,0,0,1532.3839,1205.5495,0
Lebanon,LBN,1994,3540.9993,0,5580.7423,0,0,0,1824.3684,1358.8185,0
Lebanon,LBN,1995,4179.8591,0,6451.6305,0,0,0,1877.8246,1584.5745,0
Lebanon,LBN,1996,4333.0602,0,7529.8988,0,0,0,1634.8574,1673.4847,0
Lebanon,LBN,1997,4140.041,0,9146.9112,0,0,0,2199.9113,1218.806,0
Lebanon,LBN,1998,4443.9427,0,8979.3193,0,0,0,1811.6717,1480.5705,0
Lebanon,LBN,1999,4232.0897,0,9299.9839,0,0,0,1892.5108,1204.2017,0
Lebanon,LBN,2000,3980,0,8220,0,0,0,1840,1240.228,0
Lebanon,LBN,2001,3730,-49.0501,9430,0,-49,0,2120,1260.342,0
Lebanon,LBN,2002,3720,-49.0501,9490,0,-49,0,1930,1230.446,0
Lebanon,LBN,2003,3980,-49.0501,10650,0,-49,0,2320,1670.54,0
Lebanon,LBN,2004,3990,-49.0501,9000,0,-49,0,2200,1860.654,0
Lebanon,LBN,2005,4010,-49.0501,9870,0,-49,0,1900,1930.758,0
Lebanon,LBN,2006,3840,-53.5333,7840,0,-54,0,1650,1830.871,0
Lebanon,LBN,2007,3000,-53.5333,7154,0,-54,0,1190,2010.975,0
Lebanon,LBN,2008,3680,-53.5333,9130,0,-54,0,1660,2021.089,0
Lebanon,LBN,2009,4240,-53.5333,9240,0,-54,0,1660,2021.193,0
Lebanon,LBN,2010,4180,-53.5333,9730,0,-54,0,623,2231.307,0
Lesotho,LSO,1990,87.8049,-44.2008,25.0488,0,-40,0,17.2259,5.4615,0
Lesotho,LSO,1991,85.8004,-44.2017,26.0035,0,-40,0,21.0571,5.5328,0
Lesotho,LSO,1992,79.6476,-44.2025,23.7841,0,-40,0,17.5726,5.6006,0
Lesotho,LSO,1993,80.6578,-44.2033,22.6513,0,-40,0,17.7959,5.6669,0
Lesotho,LSO,1994,83.8716,-44.2041,23.9193,0,-40,0,18.6088,5.734,0
Lesotho,LSO,1995,89.5231,-44.2049,23.3511,0,-40,0,21.7378,5.8033,0
Lesotho,LSO,1996,88.718,-44.2057,24.6915,0,-40,0,19.0279,5.8762,0
Lesotho,LSO,1997,89.8514,-44.2065,25.5038,0,-40,0,21.8982,5.9511,0
Lesotho,LSO,1998,95.1685,-44.2072,33.0344,0,-40,0,10.1961,6.0228,0
Lesotho,LSO,1999,100.5223,-44.208,34.6903,0,-40,0,8.9421,6.0841,0
Lesotho,LSO,2000,103.6213,-44.2088,37.3,0,-40,0,33.9,6.1267,0
Lesotho,LSO,2001,104.921,-40.5429,37.5,0,-37,0,31.3,6.167,0
Lesotho,LSO,2002,94.422,-40.5419,37,0,-37,0,27,6.1771,0
Lesotho,LSO,2003,95.4215,-40.5409,37.4,0,-37,0,35.4,6.1771,0
Lesotho,LSO,2004,96.3226,-40.5399,38.4,0,-37,0,24.6,6.1671,0
Lesotho,LSO,2005,103.9223,-40.5389,40.4,0,-37,0,24.7,6.1569,0
Lesotho,LSO,2006,104.4227,-40.538,39.9,0,-37,0,21.4,6.1368,0
Lesotho,LSO,2007,108.6228,-40.537,40.8,0,-37,0,28,6.1267,0
Lesotho,LSO,2008,112.523,-40.5361,41.8,0,-37,0,29.6,6.1266,0
Lesotho,LSO,2009,115.5232,-40.5352,42.3,0,-37,0,31.2,6.1165,0
Lesotho,LSO,2010,118.3235,-40.5342,42.8,0,-37,0,32.9,6.1064,0
Liberia,LBR,1990,210.2711,1.1579,125.8535,0,14995,0,123.9652,30.1299,0
Liberia,LBR,1991,118.9321,1.1649,78.5717,0,14995,0,84.6138,7.5584,0
Liberia,LBR,1992,111.4256,1.1721,71.4696,0,14995,0,71.4275,10.2046,0
Liberia,LBR,1993,124.2935,1.1793,75.2967,0,14995,0,82.3966,10.1147,0
Liberia,LBR,1994,120.9276,1.1866,75.0526,0,14995,0,80.6433,10.3688,0
Liberia,LBR,1995,126.3167,1.194,73.8535,0,14995,0,89.8943,10.8032,0
Liberia,LBR,1996,131.284,1.2015,81.558,0,14995,0,86.6923,13.894,0
Liberia,LBR,1997,133.4732,1.2091,84.3296,0,14995,0,95.9334,10.9194,0
Liberia,LBR,1998,142.1975,1.2168,117.2229,0,14995,0,58.9496,12.9152,0
Liberia,LBR,1999,149.0999,1.2246,122.1869,0,14995,0,53.5531,15.717,0
Liberia,LBR,2000,143.6464,1.2325,119,0,14995,0,99.4,16.1521,0
Liberia,LBR,2001,152.5482,1.2404,125.4,0,14995,0,92.3,37.0446,0
Liberia,LBR,2002,154.4473,1.2485,134.3,0,14995,0,87.2,33.0959,0
Liberia,LBR,2003,161.5511,1.2567,140.8,0,14995,0,112,20.7563,0
Liberia,LBR,2004,165.7496,1.265,146.1,0,14995,0,91.9,60.9068,0
Liberia,LBR,2005,174.9489,1.2735,153.7,0,14995,0,86.9,70.2379,0
Liberia,LBR,2006,182.0478,1.282,160.8,0,14995,0,55.2,74.1387,0
Liberia,LBR,2007,190.247,1.2906,167.6,0,14995,0,69.8,74.2497,0
Liberia,LBR,2008,196.946,1.2994,174.4,0,14995,0,73.7,74.7506,0
Liberia,LBR,2009,203.645,1.3083,181.1,0,14995,0,69.3,73.9515,0
Liberia,LBR,2010,211.344,1.3173,187.8,0,14995,0,64.9,81.0624,0
Libya,LBY,1990,6189.4626,0,32454.5536,0,0,0,1312.7588,2625.4398,0
Libya,LBY,1991,6236.8987,0,31998.9243,0,0,0,1431.5635,2501.7523,0
Libya,LBY,1992,6327.201,0,28419.1911,0,0,0,1499.7204,2239.1723,0
Libya,LBY,1993,7441.1934,0,27888.6002,0,0,0,1612.509,2248.0004,0
Libya,LBY,1994,8838.322,0,30946.1827,0,0,0,1802.5986,2600.6035,0
Libya,LBY,1995,9512.4681,0,33183.1985,0,0,0,1954.1926,2791.8114,0
Libya,LBY,1996,9491.2354,0,34156.5984,0,0,0,2085.2096,3431.6152,0
Libya,LBY,1997,9407.4347,0,32488.2843,0,0,0,2173.3238,2997.8672,0
Libya,LBY,1998,9758.0895,0,32292.5803,0,0,0,2202.0457,3204.1417,0
Libya,LBY,1999,10090.182,0,29629.3058,0,0,0,2374.8262,3283.1585,0
Libya,LBY,2000,10708.79,0,32030,0,0,0,2410,3289.7,0
Libya,LBY,2001,10808.79,0,31950,0,0,0,2470,3212.7,0
Libya,LBY,2002,10905.86,0,32650,0,0,0,2530,3365.71,0
Libya,LBY,2003,10905.86,0,35640,0,0,0,2580,3492.03,0
Libya,LBY,2004,9875.86,0,36110,0,0,0,2650,3634.14,0
Libya,LBY,2005,9498.79,0,36400,0,0,0,2450,3514.86,0
Libya,LBY,2006,9630.3,0,35850,0,0,0,2450,4252.17,0
Libya,LBY,2007,9992.5,0,35020,0,0,0,2530,4277.6,0
Libya,LBY,2008,11514.3,0,35810,0,0,0,2550,4604.51,0
Libya,LBY,2009,13516.1,0,36730,0,0,0,2110,4437.13,0
Libya,LBY,2010,13618,0,37980,0,0,0,2240,5015.05,0
Lithuania,LTU,1992,4081.1038,-4216.6667,11692.0793,0,2164,1.252,3566.0006,1462.7223,0
Lithuania,LTU,1993,3117.1652,-4216.6667,9324.2739,0,2164,1.2871,3015.2394,701.9083,0
Lithuania,LTU,1994,2445.7799,-4216.6667,9320.2859,0,2164,1.3221,2747.9514,1049.6677,0
Lithuania,LTU,1995,2991.0559,-4216.6667,8196.2875,0,2164,1.3571,2352.4696,1317.1225,0
Lithuania,LTU,1996,3290.8921,-4216.6667,8652.9917,0,2162,1.3921,2058.306,1312.7972,0
Lithuania,LTU,1997,3692.7307,-4216.6667,8271.7617,0,2163,1.4271,1745.6391,1173.1985,0
Lithuania,LTU,1998,3891.7436,-4216.6667,9099.9335,0,2162,1.4621,1468.0006,1275.3472,0
Lithuania,LTU,1999,3470.5191,-4216.6667,7270.0724,0,2172,1.4971,1269.2506,1121.9489,0
Lithuania,LTU,2000,3079.29,-4216.6667,6186,0,2162,1.53,1050,1127.5,0
Lithuania,LTU,2001,3374.89,-3813.3333,6678.7,0,2567,1.57,999,1207.96,0
Lithuania,LTU,2002,3503.4,-3813.3333,6555.6,0,2568,1.6,1080,1229.63,0
Lithuania,LTU,2003,3556.11,-3813.3333,6421.4,0,2565,1.64,1120,1219.09,0
Lithuania,LTU,2004,3838.1,-3813.3333,6524.8,0,2562,1.67,1130,1193.04,0
Lithuania,LTU,2005,4052.63,-3813.3333,6887.8,0,2573,1.71,1220,1231.38,0
Lithuania,LTU,2006,4335.63,-5793.3333,6714.9,0,590,1.74,1350,1391.53,0
Lithuania,LTU,2007,5027.9,-5793.3333,6012.7,0,582,1.78,1280,2415.89,0
Lithuania,LTU,2008,5962.91,-5793.3333,6060.5,0,585,1.81,1220,2441.64,0
Lithuania,LTU,2009,4933.5,-5793.3333,5580.08,0,587,1.85,1130,2795.09,0
Lithuania,LTU,2010,5115.5,-5793.3333,6140.66,0,582,1.88,1340,3223.54,0
Low Income Food Deficit Countries,,1990,142628.2944,-81029.3875,651499.6383,14200,1392802,6.9289,127492.8566,55920.5361,0
Low Income Food Deficit Countries,,1991,150159.1923,-81160.8186,682090.2494,14200,1392802,6.8529,135076.7984,59329.3559,0
Low Income Food Deficit Countries,,1992,169877.063,-85997.1426,766887.8536,14200,1388193,6.7651,198616.7774,69086.4709,0
Low Income Food Deficit Countries,,1993,165900.8854,-84556.806,785229.9867,14200,1388197,6.7738,194633.6022,68968.9687,0
Low Income Food Deficit Countries,,1994,165630.2593,-84675.3013,795876.466,14200,1388200,6.8229,196365.0551,69729.159,0
Low Income Food Deficit Countries,,1995,180666.4924,-84793.2405,848372.4551,14200,1388204,6.8333,178161.0884,73188.5581,0
Low Income Food Deficit Countries,,1996,161853.3637,-84910.2135,915852.2458,14200,1388914,6.8449,184524.4769,78824.0559,0
Low Income Food Deficit Countries,,1997,163347.5284,-85025.7363,935731.9882,14200,1458206,6.7651,197697.4138,80540.5615,0
Low Income Food Deficit Countries,,1998,173288.9594,-85139.2361,956072.5884,14200,1402915,6.8056,185811.8087,81141.1431,0
Low Income Food Deficit Countries,,1999,180577.9619,-85250.0331,1013638.5124,14200,1391252,6.8948,200387.6564,85099.8371,0
Low Income Food Deficit Countries,,2000,183907.6155,-85357.3185,1054971.7214,14200,1375222,6.957,196226,83359.2041,0
Low Income Food Deficit Countries,,2001,188665.3828,-186048.0509,1074038.8321,14200,1160265,6.964,198086.1,90440.9723,0
Low Income Food Deficit Countries,,2002,205942.3248,-186298.952,1091583.2465,14200,1204000,7.027,206716.6,94648.5779,0
Low Income Food Deficit Countries,,2003,209129.8434,-186603.0484,1115474.6088,14200,1151624,7.11,212597.6,100281.0043,0
Low Income Food Deficit Countries,,2004,211658.4609,-186966.5117,1198044.1078,14200,1207440,7.209,212656.47,104624.0281,0
Low Income Food Deficit Countries,,2005,214721.1957,-187396.4065,1240849.9221,14200,1166937,7.301,215861.4,113367.3631,0
Low Income Food Deficit Countries,,2006,223117.6133,-257778.6519,1321128.0565,14200,1126493,7.352,223517.24,121002.022,0
Low Income Food Deficit Countries,,2007,233257.8121,-257970.545,1376056.2292,14200,1104352,7.425,243963.5,127472.349,0
Low Income Food Deficit Countries,,2008,241064.5952,-258154.6615,1452434.1421,14200,1137660,7.488,268802.5,130907.9072,0
Low Income Food Deficit Countries,,2009,255446.2254,-258328.6919,1507958.2763,14200,1190002,7.559,272973.2,162355.595,0
Low Income Food Deficit Countries,,2010,258720.1566,-258489.6865,1594819.8396,14200,1125781,7.628,258227.7,172189.9921,0
Luxembourg,LUX,2000,4781.3,-737,1858,0,-733,0,1500,638.938,0
Luxembourg,LUX,2001,5047.19,0,1793,0,4,0,1680,582.068,0
Luxembourg,LUX,2002,5413.92,0,2510,0,4,0,1480,597.968,0
Luxembourg,LUX,2003,6000.83,0,2470,0,4,0,1470,541.828,0
Luxembourg,LUX,2004,6577.03,0,2850,0,4,0,1590,581.148,0
Luxembourg,LUX,2005,6970.13,0,2880,0,4,0,1430,554.808,0
Luxembourg,LUX,2006,6780.13,0,3080,0,4,0,1390,591.018,0
Luxembourg,LUX,2007,6547.03,0,2910,0,4,0,1330,571.208,0
Luxembourg,LUX,2008,6337.03,0,2630,0,4,0,1430,559.088,0
Luxembourg,LUX,2009,5834.33,0,2660,0,4,0,1410,542.518,0
Luxembourg,LUX,2010,6176.13,0,3110,0,4,0,1280,611.948,0
Macedonia,MKD,1992,782.9397,-733.3333,7594.5676,0,-733,1.5828,567.5946,396.5917,0
Macedonia,MKD,1993,1475.9665,-733.3333,7529.1658,0,-733,1.5768,195.0991,337.4547,0
Macedonia,MKD,1994,944.4721,-733.3333,7345.2626,0,-733,1.6029,645.3105,327.6424,0
Macedonia,MKD,1995,891.4298,-733.3333,7522.881,0,-733,1.6294,531.4305,323.4056,0
Macedonia,MKD,1996,1696.698,-733.3333,7944.4922,0,-733,1.6662,481.1403,297.9004,0
Macedonia,MKD,1997,1500.5171,-733.3333,7177.1404,0,-733,1.7015,364.7416,366.843,0
Macedonia,MKD,1998,1026.217,-733.3333,8321.5205,0,-733,1.7469,461.6772,414.8317,0
Macedonia,MKD,1999,1092.1617,-733.3333,7200.1131,0,-733,1.7987,677.1262,419.4321,0
Macedonia,MKD,2000,995.4,-733.3333,7190.0007,0,-733,1.85,386,466.608,0
Macedonia,MKD,2001,960.31,1246.6667,7380.0006,0,1247,1.85,324,475.902,0
Macedonia,MKD,2002,992,1246.6667,6676.0005,0,1247,1.88,478,463.923,0
Macedonia,MKD,2003,1021.7,1246.6667,6820.0007,0,1247,1.93,629,515.944,0
Macedonia,MKD,2004,1021.7,1246.6667,6888.0008,0,1247,1.99,675,497.575,0
Macedonia,MKD,2005,1031.7,1246.6667,7310.0009,0,1247,2.05,627,525.586,0
Macedonia,MKD,2006,1021.7,0,7350.001,0,0,2.05,548,544.837,0
Macedonia,MKD,2007,1171.7,0,7610.0012,0,0,2.06,506,557.618,0
Macedonia,MKD,2008,1171.7,0,7460.0013,0,0,2.08,409,537.818,0
